TableName,LineNumber,ParentLineNumber,Tier,Path,LineDescription,SeriesCode,DatasetName,MetaDataUpdated,NextReleaseDate,ReleaseDate,RowNumber,TableID
Table 5.10. Changes in Net Stock of Produced Assets (Fixed Assets and Inventories),60,56,3,54.55.56.60,Government,K10060,NIUnderlyingDetail,2019-03-06T10:13:32.840,Jan  1 1900 12:00AM,Nov 20 2018 12:00AM,640,T51000
Table 5.10. Changes in Net Stock of Produced Assets (Fixed Assets and Inventories),61,55,2,54.55.61,Private inventories,K10061,NIUnderlyingDetail,2019-03-06T10:13:32.840,Jan  1 1900 12:00AM,Nov 20 2018 12:00AM,650,T51000
Table 5.10. Changes in Net Stock of Produced Assets (Fixed Assets and Inventories),62,54,1,54.62,Real holding gains or losses (-),K10062,NIUnderlyingDetail,2019-03-06T10:13:32.840,Jan  1 1900 12:00AM,Nov 20 2018 12:00AM,660,T51000
Table 5.10. Changes in Net Stock of Produced Assets (Fixed Assets and Inventories),63,62,2,54.62.63,Fixed assets,K10063,NIUnderlyingDetail,2019-03-06T10:13:32.840,Jan  1 1900 12:00AM,Nov 20 2018 12:00AM,670,T51000
Table 5.10. Changes in Net Stock of Produced Assets (Fixed Assets and Inventories),64,63,3,54.62.63.64,Private,K10064,NIUnderlyingDetail,2019-03-06T10:13:32.840,Jan  1 1900 12:00AM,Nov 20 2018 12:00AM,680,T51000
Table 5.10. Changes in Net Stock of Produced Assets (Fixed Assets and Inventories),65,64,4,54.62.63.64.65,Nonresidential,K10065,NIUnderlyingDetail,2019-03-06T10:13:32.840,Jan  1 1900 12:00AM,Nov 20 2018 12:00AM,690,T51000
Table 5.10. Changes in Net Stock of Produced Assets (Fixed Assets and Inventories),66,64,4,54.62.63.64.66,Residential,K10066,NIUnderlyingDetail,2019-03-06T10:13:32.840,Jan  1 1900 12:00AM,Nov 20 2018 12:00AM,700,T51000
Table 5.10. Changes in Net Stock of Produced Assets (Fixed Assets and Inventories),67,63,3,54.62.63.67,Government,K10067,NIUnderlyingDetail,2019-03-06T10:13:32.840,Jan  1 1900 12:00AM,Nov 20 2018 12:00AM,710,T51000
Table 5.10. Changes in Net Stock of Produced Assets (Fixed Assets and Inventories),68,62,2,54.62.68,Private inventories,K10068,NIUnderlyingDetail,2019-03-06T10:13:32.840,Jan  1 1900 12:00AM,Nov 20 2018 12:00AM,720,T51000
Table 5.10. Changes in Net Stock of Produced Assets (Fixed Assets and Inventories),69,0,0,69,Produced assets,K10069,NIUnderlyingDetail,2019-03-06T10:13:32.840,Jan  1 1900 12:00AM,Nov 20 2018 12:00AM,740,T51000
Table 5.10. Changes in Net Stock of Produced Assets (Fixed Assets and Inventories),70,69,1,69.70,Fixed assets,K10070,NIUnderlyingDetail,2019-03-06T10:13:32.840,Jan  1 1900 12:00AM,Nov 20 2018 12:00AM,750,T51000
Table 5.10. Changes in Net Stock of Produced Assets (Fixed Assets and Inventories),71,70,2,69.70.71,Private,K10071,NIUnderlyingDetail,2019-03-06T10:13:32.840,Jan  1 1900 12:00AM,Nov 20 2018 12:00AM,760,T51000
Table 5.10. Changes in Net Stock of Produced Assets (Fixed Assets and Inventories),72,71,3,69.70.71.72,Nonresidential,K10072,NIUnderlyingDetail,2019-03-06T10:13:32.840,Jan  1 1900 12:00AM,Nov 20 2018 12:00AM,770,T51000
Table 5.10. Changes in Net Stock of Produced Assets (Fixed Assets and Inventories),73,71,3,69.70.71.73,Residential,K10073,NIUnderlyingDetail,2019-03-06T10:13:32.840,Jan  1 1900 12:00AM,Nov 20 2018 12:00AM,780,T51000
Table 5.10. Changes in Net Stock of Produced Assets (Fixed Assets and Inventories),74,70,2,69.70.74,Government,K10074,NIUnderlyingDetail,2019-03-06T10:13:32.840,Jan  1 1900 12:00AM,Nov 20 2018 12:00AM,790,T51000
Table 5.10. Changes in Net Stock of Produced Assets (Fixed Assets and Inventories),75,69,1,69.75,Private inventories,A371RC,NIUnderlyingDetail,2019-03-06T10:13:32.840,Jan  1 1900 12:00AM,Nov 20 2018 12:00AM,800,T51000
"Table 5.11. Capital Transfers Paid and Received, by Sector and by Type",1,0,0,1,"Capital transfers paid, by sector",W940RC,NIUnderlyingDetail,2019-03-06T10:13:32.840,Jan  1 1900 12:00AM,Jul 31 2018  8:30AM,10,T51100
"Table 5.11. Capital Transfers Paid and Received, by Sector and by Type",2,1,1,1.2,By private business,W941RC,NIUnderlyingDetail,2019-03-06T10:13:32.840,Jan  1 1900 12:00AM,Jul 31 2018  8:30AM,20,T51100
"Table 5.11. Capital Transfers Paid and Received, by Sector and by Type",3,2,2,1.2.3,Financial corporations,W942RC,NIUnderlyingDetail,2019-03-06T10:13:32.840,Jan  1 1900 12:00AM,Jul 31 2018  8:30AM,30,T51100
"Table 5.11. Capital Transfers Paid and Received, by Sector and by Type",4,3,3,1.2.3.4,Disaster-related insurance benefits,W943RC,NIUnderlyingDetail,2019-03-06T10:13:32.840,Jan  1 1900 12:00AM,Jul 31 2018  8:30AM,40,T51100
"Table 5.11. Capital Transfers Paid and Received, by Sector and by Type",5,3,3,1.2.3.5,Other,W944RC,NIUnderlyingDetail,2019-03-06T10:13:32.840,Jan  1 1900 12:00AM,Jul 31 2018  8:30AM,50,T51100
"Table 5.11. Capital Transfers Paid and Received, by Sector and by Type",6,2,2,1.2.6,Nonfinancial corporations,W945RC,NIUnderlyingDetail,2019-03-06T10:13:32.840,Jan  1 1900 12:00AM,Jul 31 2018  8:30AM,60,T51100
"Table 5.11. Capital Transfers Paid and Received, by Sector and by Type",7,2,2,1.2.7,Noncorporate business,W946RC,NIUnderlyingDetail,2019-03-06T10:13:32.840,Jan  1 1900 12:00AM,Jul 31 2018  8:30AM,70,T51100
"Table 5.11. Capital Transfers Paid and Received, by Sector and by Type",8,1,1,1.8,By government,W947RC,NIUnderlyingDetail,2019-03-06T10:13:32.840,Jan  1 1900 12:00AM,Jul 31 2018  8:30AM,80,T51100
"Table 5.11. Capital Transfers Paid and Received, by Sector and by Type",9,8,2,1.8.9,Federal,W020RC,NIUnderlyingDetail,2019-03-06T10:13:32.840,Jan  1 1900 12:00AM,Jul 31 2018  8:30AM,90,T51100
"Table 5.11. Capital Transfers Paid and Received, by Sector and by Type",10,9,3,1.8.9.10,Capital grants to state and local governments,AD11RC,NIUnderlyingDetail,2019-03-06T10:13:32.840,Jan  1 1900 12:00AM,Jul 31 2018  8:30AM,100,T51100
"Table 5.11. Capital Transfers Paid and Received, by Sector and by Type",11,9,3,1.8.9.11,Disaster-related insurance benefits,W949RC,NIUnderlyingDetail,2019-03-06T10:13:32.840,Jan  1 1900 12:00AM,Jul 31 2018  8:30AM,110,T51100
"Table 5.11. Capital Transfers Paid and Received, by Sector and by Type",12,9,3,1.8.9.12,Financial stabilization payments,W950RC,NIUnderlyingDetail,2019-03-06T10:13:32.840,Jan  1 1900 12:00AM,Jul 31 2018  8:30AM,120,T51100
"Table 5.11. Capital Transfers Paid and Received, by Sector and by Type",13,9,3,1.8.9.13,Other capital transfers paid to business,W951RC,NIUnderlyingDetail,2019-03-06T10:13:32.840,Jan  1 1900 12:00AM,Jul 31 2018  8:30AM,130,T51100
"Table 5.11. Capital Transfers Paid and Received, by Sector and by Type",14,9,3,1.8.9.14,Other capital transfers paid to persons,W027RC,NIUnderlyingDetail,2019-03-06T10:13:32.840,Jan  1 1900 12:00AM,Jul 31 2018  8:30AM,140,T51100
"Table 5.11. Capital Transfers Paid and Received, by Sector and by Type",15,9,3,1.8.9.15,Capital transfers paid to the rest of the world (net),AD10RC,NIUnderlyingDetail,2019-03-06T10:13:32.840,Jan  1 1900 12:00AM,Jul 31 2018  8:30AM,150,T51100
"Table 5.11. Capital Transfers Paid and Received, by Sector and by Type",16,8,2,1.8.16,State and local,W080RC,NIUnderlyingDetail,2019-03-06T10:13:32.840,Jan  1 1900 12:00AM,Jul 31 2018  8:30AM,160,T51100
"Table 5.11. Capital Transfers Paid and Received, by Sector and by Type",17,16,3,1.8.16.17,Disaster-related insurance benefits,W080RC,NIUnderlyingDetail,2019-03-06T10:13:32.840,Jan  1 1900 12:00AM,Jul 31 2018  8:30AM,170,T51100
"Table 5.11. Capital Transfers Paid and Received, by Sector and by Type",18,1,1,1.18,By persons,W953RC,NIUnderlyingDetail,2019-03-06T10:13:32.840,Jan  1 1900 12:00AM,Jul 31 2018  8:30AM,180,T51100
"Table 5.11. Capital Transfers Paid and Received, by Sector and by Type",19,18,2,1.18.19,"Estate and gift taxes, federal",LA000372,NIUnderlyingDetail,2019-03-06T10:13:32.840,Jan  1 1900 12:00AM,Jul 31 2018  8:30AM,190,T51100
"Table 5.11. Capital Transfers Paid and Received, by Sector and by Type",20,18,2,1.18.20,"Estate and gift taxes, state and local",S21020,NIUnderlyingDetail,2019-03-06T10:13:32.840,Jan  1 1900 12:00AM,Jul 31 2018  8:30AM,200,T51100
"Table 5.11. Capital Transfers Paid and Received, by Sector and by Type",21,1,1,1.21,By the rest of the world,W954RC,NIUnderlyingDetail,2019-03-06T10:13:32.840,Jan  1 1900 12:00AM,Jul 31 2018  8:30AM,210,T51100
"Table 5.11. Capital Transfers Paid and Received, by Sector and by Type",22,21,2,1.21.22,Disaster-related insurance benefits,W955RC,NIUnderlyingDetail,2019-03-06T10:13:32.840,Jan  1 1900 12:00AM,Jul 31 2018  8:30AM,220,T51100
"Table 5.11. Capital Transfers Paid and Received, by Sector and by Type",23,21,2,1.21.23,Other,W956RC,NIUnderlyingDetail,2019-03-06T10:13:32.840,Jan  1 1900 12:00AM,Jul 31 2018  8:30AM,230,T51100
"Table 5.11. Capital Transfers Paid and Received, by Sector and by Type",24,0,0,24,"Capital transfers received, by sector",W957RC,NIUnderlyingDetail,2019-03-06T10:13:32.840,Jan  1 1900 12:00AM,Jul 31 2018  8:30AM,240,T51100
"Table 5.11. Capital Transfers Paid and Received, by Sector and by Type",25,24,1,24.25,By private business,W958RC,NIUnderlyingDetail,2019-03-06T10:13:32.840,Jan  1 1900 12:00AM,Jul 31 2018  8:30AM,250,T51100
"Table 5.11. Capital Transfers Paid and Received, by Sector and by Type",26,25,2,24.25.26,Financial corporations,W959RC,NIUnderlyingDetail,2019-03-06T10:13:32.840,Jan  1 1900 12:00AM,Jul 31 2018  8:30AM,260,T51100
"Table 5.11. Capital Transfers Paid and Received, by Sector and by Type",27,26,3,24.25.26.27,Disaster-related insurance benefits,W960RC,NIUnderlyingDetail,2019-03-06T10:13:32.840,Jan  1 1900 12:00AM,Jul 31 2018  8:30AM,270,T51100
"Table 5.11. Capital Transfers Paid and Received, by Sector and by Type",28,26,3,24.25.26.28,Other,W961RC,NIUnderlyingDetail,2019-03-06T10:13:32.840,Jan  1 1900 12:00AM,Jul 31 2018  8:30AM,280,T51100
"Table 5.11. Capital Transfers Paid and Received, by Sector and by Type",29,25,2,24.25.29,Nonfinancial corporations,W962RC,NIUnderlyingDetail,2019-03-06T10:13:32.840,Jan  1 1900 12:00AM,Jul 31 2018  8:30AM,290,T51100
"Table 5.11. Capital Transfers Paid and Received, by Sector and by Type",30,29,3,24.25.29.30,Disaster-related insurance benefits,W963RC,NIUnderlyingDetail,2019-03-06T10:13:32.840,Jan  1 1900 12:00AM,Jul 31 2018  8:30AM,300,T51100
"Table 5.11. Capital Transfers Paid and Received, by Sector and by Type",31,29,3,24.25.29.31,Other,W964RC,NIUnderlyingDetail,2019-03-06T10:13:32.840,Jan  1 1900 12:00AM,Jul 31 2018  8:30AM,310,T51100
"Table 5.11. Capital Transfers Paid and Received, by Sector and by Type",32,25,2,24.25.32,Noncorporate business,W965RC,NIUnderlyingDetail,2019-03-06T10:13:32.840,Jan  1 1900 12:00AM,Jul 31 2018  8:30AM,320,T51100
"Table 5.11. Capital Transfers Paid and Received, by Sector and by Type",33,32,3,24.25.32.33,Disaster-related insurance benefits,W966RC,NIUnderlyingDetail,2019-03-06T10:13:32.840,Jan  1 1900 12:00AM,Jul 31 2018  8:30AM,330,T51100
"Table 5.11. Capital Transfers Paid and Received, by Sector and by Type",34,32,3,24.25.32.34,Other,W967RC,NIUnderlyingDetail,2019-03-06T10:13:32.840,Jan  1 1900 12:00AM,Jul 31 2018  8:30AM,340,T51100
"Table 5.11. Capital Transfers Paid and Received, by Sector and by Type",35,24,1,24.35,By government,W968RC,NIUnderlyingDetail,2019-03-06T10:13:32.840,Jan  1 1900 12:00AM,Jul 31 2018  8:30AM,350,T51100
"Table 5.11. Capital Transfers Paid and Received, by Sector and by Type",36,35,2,24.35.36,Federal,B232RC,NIUnderlyingDetail,2019-03-06T10:13:32.840,Jan  1 1900 12:00AM,Jul 31 2018  8:30AM,360,T51100
"Table 5.11. Capital Transfers Paid and Received, by Sector and by Type",37,36,3,24.35.36.37,Estate and gift taxes paid by persons,LA000372,NIUnderlyingDetail,2019-03-06T10:13:32.840,Jan  1 1900 12:00AM,Jul 31 2018  8:30AM,370,T51100
"Table 5.11. Capital Transfers Paid and Received, by Sector and by Type",38,36,3,24.35.36.38,Capital transfers paid by private business,LA000366,NIUnderlyingDetail,2019-03-06T10:13:32.840,Jan  1 1900 12:00AM,Jul 31 2018  8:30AM,380,T51100
"Table 5.11. Capital Transfers Paid and Received, by Sector and by Type",39,35,2,24.35.39,State and local,W969RC,NIUnderlyingDetail,2019-03-06T10:13:32.840,Jan  1 1900 12:00AM,Jul 31 2018  8:30AM,390,T51100
"Table 5.11. Capital Transfers Paid and Received, by Sector and by Type",40,39,3,24.35.39.40,Disaster-related insurance benefits,W970RC,NIUnderlyingDetail,2019-03-06T10:13:32.840,Jan  1 1900 12:00AM,Jul 31 2018  8:30AM,400,T51100
"Table 5.11. Capital Transfers Paid and Received, by Sector and by Type",41,39,3,24.35.39.41,Estate and gift taxes paid by persons,S21020,NIUnderlyingDetail,2019-03-06T10:13:32.840,Jan  1 1900 12:00AM,Jul 31 2018  8:30AM,410,T51100
"Table 5.11. Capital Transfers Paid and Received, by Sector and by Type",42,39,3,24.35.39.42,Capital grants paid by federal government,AD11RC,NIUnderlyingDetail,2019-03-06T10:13:32.840,Jan  1 1900 12:00AM,Jul 31 2018  8:30AM,420,T51100
"Table 5.11. Capital Transfers Paid and Received, by Sector and by Type",43,39,3,24.35.39.43,Other,W937RC,NIUnderlyingDetail,2019-03-06T10:13:32.840,Jan  1 1900 12:00AM,Jul 31 2018  8:30AM,430,T51100
"Table 5.11. Capital Transfers Paid and Received, by Sector and by Type",44,24,1,24.44,By persons,W971RC,NIUnderlyingDetail,2019-03-06T10:13:32.840,Jan  1 1900 12:00AM,Jul 31 2018  8:30AM,440,T51100
"Table 5.11. Capital Transfers Paid and Received, by Sector and by Type",45,44,2,24.44.45,Disaster-related insurance benefits,W972RC,NIUnderlyingDetail,2019-03-06T10:13:32.840,Jan  1 1900 12:00AM,Jul 31 2018  8:30AM,450,T51100
"Table 5.11. Capital Transfers Paid and Received, by Sector and by Type",46,44,2,24.44.46,Other,W688RC,NIUnderlyingDetail,2019-03-06T10:13:32.840,Jan  1 1900 12:00AM,Jul 31 2018  8:30AM,460,T51100
"Table 5.11. Capital Transfers Paid and Received, by Sector and by Type",47,24,1,24.47,By the rest of the world,W973RC,NIUnderlyingDetail,2019-03-06T10:13:32.840,Jan  1 1900 12:00AM,Jul 31 2018  8:30AM,470,T51100
"Table 5.11. Capital Transfers Paid and Received, by Sector and by Type",48,47,2,24.47.48,Capital transfers paid by U.S. government,AD10RC,NIUnderlyingDetail,2019-03-06T10:13:32.840,Jan  1 1900 12:00AM,Jul 31 2018  8:30AM,480,T51100
"Table 5.11. Capital Transfers Paid and Received, by Sector and by Type",49,47,2,24.47.49,Disaster-related insurance benefits,LA000368,NIUnderlyingDetail,2019-03-06T10:13:32.840,Jan  1 1900 12:00AM,Jul 31 2018  8:30AM,490,T51100
"Table 5.11. Capital Transfers Paid and Received, by Sector and by Type",50,47,2,24.47.50,Other,W974RC,NIUnderlyingDetail,2019-03-06T10:13:32.840,Jan  1 1900 12:00AM,Jul 31 2018  8:30AM,500,T51100
"Table 5.11. Capital Transfers Paid and Received, by Sector and by Type",51,,0,51,By private business (2-25),W975RC,NIUnderlyingDetail,2019-03-06T10:13:32.840,Jan  1 1900 12:00AM,Jul 31 2018  8:30AM,520,T51100
"Table 5.11. Capital Transfers Paid and Received, by Sector and by Type",52,,0,52,Corporate business (3+6-26-29),W976RC,NIUnderlyingDetail,2019-03-06T10:13:32.840,Jan  1 1900 12:00AM,Jul 31 2018  8:30AM,530,T51100
"Table 5.11. Capital Transfers Paid and Received, by Sector and by Type",53,,0,53,Noncorporate business (7-32),W977RC,NIUnderlyingDetail,2019-03-06T10:13:32.840,Jan  1 1900 12:00AM,Jul 31 2018  8:30AM,540,T51100
"Table 5.11. Capital Transfers Paid and Received, by Sector and by Type",54,,0,54,By government (8-35),W978RC,NIUnderlyingDetail,2019-03-06T10:13:32.840,Jan  1 1900 12:00AM,Jul 31 2018  8:30AM,550,T51100
"Table 5.11. Capital Transfers Paid and Received, by Sector and by Type",55,,0,55,Federal (9-36),W979RC,NIUnderlyingDetail,2019-03-06T10:13:32.840,Jan  1 1900 12:00AM,Jul 31 2018  8:30AM,560,T51100
"Table 5.11. Capital Transfers Paid and Received, by Sector and by Type",56,,0,56,State and local (16-39),W980RC,NIUnderlyingDetail,2019-03-06T10:13:32.840,Jan  1 1900 12:00AM,Jul 31 2018  8:30AM,570,T51100
"Table 5.11. Capital Transfers Paid and Received, by Sector and by Type",57,,0,57,By persons (18-44),W981RC,NIUnderlyingDetail,2019-03-06T10:13:32.840,Jan  1 1900 12:00AM,Jul 31 2018  8:30AM,580,T51100
"Table 5.11. Capital Transfers Paid and Received, by Sector and by Type",58,,0,58,By the rest of the world (21-47),W982RC,NIUnderlyingDetail,2019-03-06T10:13:32.840,Jan  1 1900 12:00AM,Jul 31 2018  8:30AM,590,T51100
Table 6.1B. National Income Without Capital Consumption Adjustment by Industry,1,0,0,1,National income without capital consumption adjustment,A422RC,NIUnderlyingDetail,2019-03-06T10:13:32.840,Jan  1 1900 12:00AM,Jul 27 2018  8:30AM,10,T60100B
Table 6.1B. National Income Without Capital Consumption Adjustment by Industry,2,1,1,1.2,Domestic industries,A423RC,NIUnderlyingDetail,2019-03-06T10:13:32.840,Jan  1 1900 12:00AM,Jul 27 2018  8:30AM,20,T60100B
Table 6.1B. National Income Without Capital Consumption Adjustment by Industry,3,2,2,1.2.3,Private industries,A736RC,NIUnderlyingDetail,2019-03-06T10:13:32.840,Jan  1 1900 12:00AM,Jul 27 2018  8:30AM,30,T60100B
Table 6.1B. National Income Without Capital Consumption Adjustment by Industry,4,3,3,1.2.3.4,"Agriculture, forestry, and fishing",J424RC,NIUnderlyingDetail,2019-03-06T10:13:32.840,Jan  1 1900 12:00AM,Jul 27 2018  8:30AM,40,T60100B
Table 6.1B. National Income Without Capital Consumption Adjustment by Industry,5,3,3,1.2.3.5,Mining,J734RC,NIUnderlyingDetail,2019-03-06T10:13:32.840,Jan  1 1900 12:00AM,Jul 27 2018  8:30AM,50,T60100B
Table 6.1B. National Income Without Capital Consumption Adjustment by Industry,6,3,3,1.2.3.6,Construction,J735RC,NIUnderlyingDetail,2019-03-06T10:13:32.840,Jan  1 1900 12:00AM,Jul 27 2018  8:30AM,60,T60100B
Table 6.1B. National Income Without Capital Consumption Adjustment by Industry,7,3,3,1.2.3.7,Manufacturing,J426RC,NIUnderlyingDetail,2019-03-06T10:13:32.840,Jan  1 1900 12:00AM,Jul 27 2018  8:30AM,70,T60100B
Table 6.1B. National Income Without Capital Consumption Adjustment by Industry,8,7,4,1.2.3.7.8,Durable goods,J428RC,NIUnderlyingDetail,2019-03-06T10:13:32.840,Jan  1 1900 12:00AM,Jul 27 2018  8:30AM,80,T60100B
Table 6.1B. National Income Without Capital Consumption Adjustment by Industry,9,7,4,1.2.3.7.9,Nondurable goods,J427RC,NIUnderlyingDetail,2019-03-06T10:13:32.840,Jan  1 1900 12:00AM,Jul 27 2018  8:30AM,90,T60100B
Table 6.1B. National Income Without Capital Consumption Adjustment by Industry,10,3,3,1.2.3.10,Transportation and public utilities,J737RC,NIUnderlyingDetail,2019-03-06T10:13:32.840,Jan  1 1900 12:00AM,Jul 27 2018  8:30AM,100,T60100B
Table 6.1B. National Income Without Capital Consumption Adjustment by Industry,11,10,4,1.2.3.10.11,Transportation,J429RC,NIUnderlyingDetail,2019-03-06T10:13:32.840,Jan  1 1900 12:00AM,Jul 27 2018  8:30AM,110,T60100B
Table 6.1B. National Income Without Capital Consumption Adjustment by Industry,12,10,4,1.2.3.10.12,Communications,J430RC,NIUnderlyingDetail,2019-03-06T10:13:32.840,Jan  1 1900 12:00AM,Jul 27 2018  8:30AM,120,T60100B
Table 6.1B. National Income Without Capital Consumption Adjustment by Industry,13,10,4,1.2.3.10.13,"Electric, gas, and sanitary services",J431RC,NIUnderlyingDetail,2019-03-06T10:13:32.840,Jan  1 1900 12:00AM,Jul 27 2018  8:30AM,130,T60100B
Table 6.1B. National Income Without Capital Consumption Adjustment by Industry,14,3,3,1.2.3.14,Wholesale trade,J433RC,NIUnderlyingDetail,2019-03-06T10:13:32.840,Jan  1 1900 12:00AM,Jul 27 2018  8:30AM,140,T60100B
Table 6.1B. National Income Without Capital Consumption Adjustment by Industry,15,3,3,1.2.3.15,Retail trade,J434RC,NIUnderlyingDetail,2019-03-06T10:13:32.840,Jan  1 1900 12:00AM,Jul 27 2018  8:30AM,150,T60100B
Table 6.1B. National Income Without Capital Consumption Adjustment by Industry,16,3,3,1.2.3.16,"Finance, insurance, and real estate",J435RC,NIUnderlyingDetail,2019-03-06T10:13:32.840,Jan  1 1900 12:00AM,Jul 27 2018  8:30AM,160,T60100B
Table 6.1B. National Income Without Capital Consumption Adjustment by Industry,17,3,3,1.2.3.17,Services,J437RC,NIUnderlyingDetail,2019-03-06T10:13:32.840,Jan  1 1900 12:00AM,Jul 27 2018  8:30AM,170,T60100B
Table 6.1B. National Income Without Capital Consumption Adjustment by Industry,18,2,2,1.2.18,Government,B436RC,NIUnderlyingDetail,2019-03-06T10:13:32.840,Jan  1 1900 12:00AM,Jul 27 2018  8:30AM,180,T60100B
Table 6.1B. National Income Without Capital Consumption Adjustment by Industry,19,1,1,1.19,Rest of the world,A192RC,NIUnderlyingDetail,2019-03-06T10:13:32.840,Jan  1 1900 12:00AM,Jul 27 2018  8:30AM,190,T60100B
Table 6.1C. National Income Without Capital Consumption Adjustment by Industry,1,0,0,1,National income without capital consumption adjustment,A422RC,NIUnderlyingDetail,2019-03-06T10:13:32.840,Jan  1 1900 12:00AM,Jul 27 2018  8:30AM,10,T60100C
Table 6.1C. National Income Without Capital Consumption Adjustment by Industry,2,1,1,1.2,Domestic industries,A423RC,NIUnderlyingDetail,2019-03-06T10:13:32.840,Jan  1 1900 12:00AM,Jul 27 2018  8:30AM,20,T60100C
